Start,14:11:38.450
Stop,14:11:39.270
Start,14:11:40.050
Stop,14:11:40.774
Start,14:11:42.164
Stop,14:11:44.130
Start,14:11:44.130
Stop,14:11:44.650
Start,14:12:19.916
Stop,14:12:20.349
Start,14:12:21.310
Stop,14:12:22.430
Start,14:12:23.580
Stop,14:12:25.147
