Start,14:11:30.425
Stop,14:11:38.450
Stop,14:11:40.050
Stop,14:11:42.164
Stop,14:11:43.290
Start,14:12:16.181
Stop,14:12:19.916
Stop,14:12:21.310
Stop,14:12:23.580
